-112.9825638	41.6864992
-112.9768759	41.68000011
-112.9725294	41.6770766
-112.9693353	41.68419857
-112.9690715	41.69315588
-112.9722311	41.70163581
-112.9672707	41.70850412
-112.9602813	41.71435322
-112.9521699	41.71666288
-112.9430333	41.71662345
-112.9338968	41.71658715
-112.9370642	41.71351805
-112.9451244	41.70943262
-112.9366206	41.70793895
-112.9318261	41.7011364
-112.9334787	41.69266622
-112.9293961	41.68590913
-112.9212548	41.68965857
-112.9186934	41.68397778
-112.9176045	41.67594745
-112.9095628	41.67907473
-112.9012114	41.68254835
-112.8927503	41.68585399
-112.8839856	41.68753133
-112.8779643	41.69415006
-112.8697252	41.69770691
-112.8613234	41.69998098
-112.852221	41.7006419
-112.8431285	41.70036157
-112.8407844	41.70320202
-112.8319232	41.7053516
-112.8231358	41.70772562
-112.8140487	41.70859704
-112.8049244	41.7084503
-112.7959982	41.70922822
-112.7869879	41.71069901
-112.7781558	41.70970124
-112.7698209	41.70596908
-112.7611613	41.70309887
-112.7521704	41.70149489
-112.7432357	41.69986004
-112.7386064	41.6922099
-112.7377615	41.6837521
-112.73864	41.67516774
-112.7405685	41.66741834
-112.7335443	41.66209583
-112.73881	41.65625445
-112.7394957	41.64900688
-112.741468	41.64082667
-112.7457766	41.63551769
-112.7482718	41.6269285
-112.7447105	41.62030931
-112.7431226	41.61204399
-112.7489377	41.6056291
-112.7569855	41.60164998
-112.7626109	41.59454027
-112.7658326	41.58690714
-112.7744577	41.58419051
-112.7825135	41.5811273
-112.7821558	41.57733572
-112.7827359	41.56843322
-112.7874164	41.56067719
-112.7891775	41.55296732
-112.7819237	41.54799914
-112.7809058	41.53948708
-112.7745497	41.53353182
-112.7670626	41.52837773
-112.7666843	41.52218643
-112.7579369	41.52107689
-112.7499036	41.5178437
-112.7488872	41.50944722
-112.746465	41.5013623
-112.7404018	41.49497486
-112.7354881	41.48763535
-112.7308473	41.48132246
-112.7242425	41.47523477
-112.7177036	41.4698809
-112.7089174	41.46752742
-112.7004247	41.46417606
-112.6925622	41.46025866
-112.6855954	41.45702957
-112.677313	41.4534062
-112.6722948	41.44611241
-112.6671432	41.43909614
-112.6587946	41.43576395
-112.6506784	41.43805067
-112.6440408	41.44224428
-112.6349823	41.44335303
-112.6261328	41.44505768
-112.6212347	41.45260787
-112.6146648	41.45880032
-112.6055313	41.45903814
-112.5963977	41.45927596
-112.5872642	41.45951377
-112.5787078	41.45673666
-112.5700419	41.45453931
-112.5610925	41.45352005
-112.5532251	41.44895295
-112.5474053	41.44228708
-112.5444762	41.43369669
-112.5422548	41.42483421
-112.5400333	41.41597173
-112.5381704	41.4072329
-112.5388032	41.39888196
-112.5398009	41.39087531
-112.5356792	41.38286325
-112.5356482	41.37376869
-112.5364262	41.36491007
-112.5342433	41.35638444
-112.5324598	41.34830612
-112.5245121	41.34613492
-112.51587	41.34318296
-112.5086063	41.34037925
-112.5004398	41.33724243
-112.4950753	41.33019009
-112.4950925	41.321361
-112.4971421	41.31248887
-112.5028225	41.30589477
-112.5087459	41.29910749
-112.5066794	41.29091392
-112.5059962	41.28239155
-112.5076555	41.27379791
-112.5049545	41.2657908
-112.4981422	41.25995586
-112.4955163	41.25149073
-112.4931279	41.24289456
-112.4899826	41.23436583
-112.4861374	41.22642624
-112.4820672	41.21867862
-112.4748858	41.21311184
-112.4667247	41.20966146
-112.4576223	41.20888164
-112.4485282	41.20800113
-112.4394344	41.20712477
-112.4311211	41.20450903
-112.4247634	41.20888043
-112.4234794	41.21647224
-112.4155697	41.21886282
-112.4079366	41.22329695
-112.402859	41.23011486
-112.3979412	41.23612518
-112.4047729	41.24204456
-112.4041413	41.25069582
-112.3985161	41.25755662
-112.3965962	41.26635531
-112.3884845	41.27051571
-112.3797192	41.2729427
-112.3823302	41.27968609
-112.3848927	41.28678426
-112.3887881	41.29124565
-112.3917524	41.29921772
-112.3960159	41.30690063
-112.401468	41.31419378
-112.4028041	41.32241685
-112.4051036	41.33123836
-112.4085183	41.33933684
-112.4148908	41.34494489
-112.4221123	41.35008233
-112.4255397	41.358341
-112.4238397	41.36668995
-112.415926	41.37090709
-112.4101808	41.36653886
-112.4098016	41.37329212
-112.4077678	41.38139764
-112.4048825	41.38937542
-112.3984804	41.39428366
-112.4042025	41.4002612
-112.4084437	41.40375848
-112.4145469	41.40454667
-112.4232628	41.40465122
-112.4278249	41.41177881
-112.4260243	41.41901044
-112.4337092	41.42382084
-112.4322989	41.43173536
-112.4327984	41.43757148
-112.4319993	41.44550913
-112.4290551	41.45235346
-112.435447	41.45874014
-112.4374142	41.46297959
-112.4367267	41.47068758
-112.4398296	41.4753906
-112.4425517	41.48343669
-112.4432791	41.49067049
-112.4427334	41.4983823
-112.4404203	41.50462394
-112.4329821	41.50662813
-112.4252543	41.50882517
-112.4168664	41.51008266
-112.4098337	41.51337629
-112.4009367	41.51184884
-112.3933169	41.51363984
-112.3849453	41.51158847
-112.3777346	41.50848335
-112.3718307	41.51368553
-112.3665232	41.52058828
-112.3609921	41.52779237
-112.354375	41.53362818
-112.353016	41.54259828
-112.3514565	41.53620484
-112.3491356	41.52738737
-112.3454103	41.52010035
-112.3371626	41.51616931
-112.3284804	41.51446962
-112.3193603	41.51501878
-112.3107095	41.51711143
-112.3029274	41.52187555
-112.2958661	41.52767355
-112.2875405	41.52701425
-112.2788141	41.52430739
-112.2698569	41.52382049
-112.2607666	41.52473862
-112.2517596	41.52624417
-112.2427041	41.52745128
-112.233685	41.52876251
-112.2248784	41.52632881
-112.2164975	41.52276266
-112.2082106	41.51914156
-112.2030236	41.51302678
-112.2007851	41.50444907
-112.1964532	41.49654857
-112.1941316	41.48830331
