"V1","V2","V3","V4","V5","V6","V7","V8","V9"
1030500,1,45.501,-68.306,7.82341577554257,9.49076883946973,6.6645888827986,10.6495957322137,8.65709230750615
3159540,1,39.064,-81.882,2.96545450621927,4.36414191204178,1.73507582361352,5.59452059464753,3.66479820913053
1552000,1,41.325,-76.912,5.53669487076379,6.16784763954669,4.01418189560439,7.69036061470609,5.85227125515524
3182500,1,38.186,-80.131,5.08783775055637,5.95483425073264,3.65624630282088,7.38642569846812,5.5213360006445
1510000,1,42.541,-75.9,4.44782575345394,5.62006403885652,3.15781870641513,6.91007108589533,5.03394489615523
2018000,1,37.666,-79.911,2.77914460767132,3.64266028015901,1.34767550825037,5.07412937957996,3.21090244391516
2140991,1,35.834,-81.712,3.67411482269984,5.12355179969515,2.44542868039984,6.35223794199515,4.39883331119749
3504000,1,35.128,-83.619,6.44219811160693,8.43713564865611,5.37651597778125,9.50281778248178,7.43966688013152
2016000,1,37.792,-79.759,3.33158507357396,4.14554785495138,1.87949835475971,5.59763457376563,3.73856646426267
1543500,1,41.317,-78.103,5.03498331745368,5.9015978500091,3.60350940037591,7.33307176708688,5.46829058373139
4043050,1,47.229,-88.385,3.97321605680928,5.07054178698152,2.6268462882451,6.4169115555457,4.5218789218954
3473000,1,36.652,-81.844,2.98759988534133,4.1610167902455,1.66972495018457,5.47889172540226,3.57430833779341
2149000,1,35.423,-82.112,4.21580232315482,5.37226013914271,2.91672439450166,6.67133806779587,4.79403123114876
1548500,1,41.522,-77.447,4.56469645469229,5.22002714129782,3.0490668357599,6.7356567602302,4.89236179799505
3471500,1,36.76,-81.631,2.27414500176407,3.3008370145957,0.906628051569609,4.66835396479016,2.78749100817989
1439500,1,41.088,-75.038,5.16695064155725,6.48009835684069,3.89761336226702,7.74943563613092,5.82352449919897
2137727,1,35.686,-82.06,3.81916119192416,4.87926806250667,2.46200553894172,6.23642371548911,4.34921462721541
7056000,1,35.983,-92.748,2.62609778105615,4.17324819856921,1.43703612624518,5.36230985338018,3.39967298981268
3281500,1,37.48,-83.675,4.92527889349025,6.19420025121595,3.64482292090689,7.47465622379932,5.5597395723531
2381600,1,34.57,-84.469,3.51768817310513,4.73094031370601,2.4126514989219,5.83597698788924,4.12431424340557
3026500,1,41.631,-78.577,5.37832903897541,6.20796488024257,3.93222271457365,7.65407120464432,5.79314695960899
7068000,1,36.622,-90.848,2.75532875736162,3.96831929942671,1.45060777442298,5.27304028236535,3.36182402839416
2014000,1,37.729,-80.042,2.88272533826099,3.87304436141965,1.49782711154824,5.25794258813241,3.37788484984032
4221000,1,42.122,-77.957,4.44809174540368,5.61914912381307,3.13106160677137,6.93617926244538,5.03362043460838
1606500,1,38.991,-79.176,4.39037582878176,5.29571731998047,2.99814371069257,6.68794943806966,4.84304657438112
2111500,1,36.175,-81.169,2.22710089739412,3.51327948129305,0.946338356754199,4.79404202193298,2.87019018934359
1543000,1,41.413,-78.197,5.29083037672237,6.20718494959746,3.8790407209879,7.61897460533193,5.74900766315992
1634500,1,39.081,-78.329,2.58380128617098,4.06841745025918,1.36785466407364,5.28436407235652,3.32610936821508
1054200,1,44.39,-70.98,9.92552174988172,11.6220855747806,8.77640761254327,12.771199712119,10.7738036623311
3069500,1,39.123,-79.681,6.81872182075133,7.82278339087589,5.44251407492592,9.1989911367013,7.32075260581361
3049000,1,40.716,-79.699,4.18614963525894,5.23305160485578,2.82454280665166,6.59465843346305,4.70960062005736
3070500,1,39.616,-79.705,5.35265370778443,6.36031070630061,3.9806778283361,7.73228658574894,5.85648220704252
1055000,1,44.643,-70.589,8.0283293720762,9.29692540306375,6.76593860828898,10.559316166851,8.66262738756997
3280700,1,37.165,-83.308,4.28405885051544,5.34845594227163,2.92826887932931,6.70424591345775,4.81625739639353
1613050,1,39.898,-78.132,4.13227333260065,5.43053495157295,2.85697723853648,6.70583104563713,4.7814041420868
2027000,1,37.715,-78.982,3.46849265558955,4.94725130082851,2.25138530287486,6.1643586535432,4.20787197820903
1423000,1,42.166,-75.14,5.74547663859726,6.59871277772252,4.3109150740099,8.03327434230989,6.17209470815989
1518862,1,41.923,-77.532,4.31917933912572,5.28130354395253,2.92814827674804,6.6723346063302,4.80024144153912
4216418,1,42.864,-78.284,5.3581124164722,6.77027655580724,4.12281003051583,8.00557894176361,6.06419448613972
1516500,1,41.791,-77.015,3.40851941527934,4.53415763302154,2.07257103798761,5.87010601031327,3.97133852415044
