"V1","V2","V3","V4","V5","V6","V7","V8","V9"
1030500,1,45.501,-68.306,0.0960745161558496,0.263809537054208,-0.0170426795212154,0.376926732731273,0.179942026605029
3159540,1,39.064,-81.882,-0.098318353606989,0.161661409791925,-0.18997110610215,0.253314162287087,0.0316715280924681
1552000,1,41.325,-76.912,-0.0191100683092931,0.0723348834991951,-0.158290181433909,0.211514996623811,0.026612407594951
3182500,1,38.186,-80.131,0.066816513105892,0.162223602674149,-0.0708234059688849,0.299863521748926,0.114520057890021
1510000,1,42.541,-75.9,0.0756324366065633,0.242272348973669,-0.0388215747062353,0.356726360286468,0.158952392790116
2018000,1,37.666,-79.911,0.0812476913357812,0.167579010000061,-0.0601194702066418,0.308946171542484,0.124413350667921
2140991,1,35.834,-81.712,0.101925589081436,0.253745346225815,-0.0163485226897288,0.372019457996979,0.177835467653625
3504000,1,35.128,-83.619,0.354054481993308,0.534002883021025,0.249515221161416,0.638542143852916,0.444028682507166
2016000,1,37.792,-79.759,0.015492410893151,0.0990815994511986,-0.126353175462248,0.240927185806598,0.0572870051721748
1543500,1,41.317,-78.103,0.0186176962271185,0.113603928824918,-0.119588663770452,0.251810288822488,0.0661108125260181
4043050,1,47.229,-88.385,-0.0352796332620207,0.1777868036344,-0.136453403751693,0.278960574124072,0.0712535851861896
3473000,1,36.652,-81.844,0.119909317014128,0.252873092151381,-0.00506880289021161,0.37785121205572,0.186391204582754
2149000,1,35.423,-82.112,0.105038311388341,0.264355639193769,-0.0115842532304033,0.380978203812514,0.184696975291055
1548500,1,41.522,-77.447,0.0249208338334563,0.110247624758159,-0.117002116152972,0.252170574744588,0.0675842292958078
3471500,1,36.76,-81.631,0.185136094305961,0.297804774393834,0.0532567724207307,0.429684096279065,0.241470434349898
1439500,1,41.088,-75.038,0.0972813548233829,0.273329517105811,-0.0134108501516711,0.384021722080865,0.185305435964597
2137727,1,35.686,-82.06,0.105047802394254,0.219394640624481,-0.0262206971936687,0.350663140212403,0.162221221509367
7056000,1,35.983,-92.748,-0.0252292506508438,0.151754659008685,-0.136777444810005,0.263302853167846,0.0632627041789205
3281500,1,37.48,-83.675,-0.00740704501472515,0.127315264028012,-0.131483553093495,0.251391772106781,0.0599541095066432
