"V1","V2","V3","V4","V5","V6","V7","V8","V9"
1030500,1,45.501,-68.306,11.9480190188085,14.57054984798,10.0938727682009,16.4246960985876,13.2592844333943
1031500,1,45.175,-69.315,12.5680609483495,14.2453410938809,10.4102290018481,16.4031730403823,13.4067010211152
1047000,1,44.869,-69.955,13.2894663410196,15.2129264738503,11.2136022943874,17.2887905204825,14.251196407435
1054200,1,44.39,-70.98,16.378440539082,19.2913515302343,14.6438199698043,21.025972099512,17.8348960346581
1055000,1,44.643,-70.589,12.2211819101414,14.2247699456302,10.1980840329845,16.2478678227871,13.2229759278858
1078000,1,43.566,-71.748,10.562271597868,12.233854850008,8.40242965503206,14.393696792844,11.398063223938
1144000,1,43.714,-72.418,11.3443209887554,13.0762958037423,9.23422267712018,15.1863941153775,12.2103083962488
1169000,1,42.638,-72.725,11.9011960188858,14.1593233258943,9.95782993014257,16.1026894146375,13.03025967239
1181000,1,42.237,-72.896,12.5803361457388,15.1166291424189,10.7046117536782,16.9923535344795,13.8484826440788
1187300,1,42.037,-72.939,11.1830110952436,14.0999857522693,9.42779179690622,15.8552050506067,12.6414984237565
1333000,1,42.709,-73.197,9.77328963228945,12.4547109139179,7.95911042481459,14.2688901213928,11.1140002731037
1350000,1,42.32,-74.437,13.3696676882369,15.2671893161786,11.2912076680267,17.3456493363888,14.3184285022077
1415000,1,42.12,-74.818,11.9483907667005,13.8329127568526,9.85925603833295,15.9220474852201,12.8906517617765
1423000,1,42.166,-75.14,11.3669313637076,13.1488671801448,9.24294080278825,15.2728577410641,12.2578992719262
1439500,1,41.088,-75.038,12.1608547627088,14.6434801542266,10.2648124557641,16.5395224611713,13.4021674584677
1510000,1,42.541,-75.9,8.92107255608248,11.3521757305944,7.05375034587919,13.2194979407977,10.1366241433384
1516500,1,41.791,-77.015,7.21356139060617,9.01079678177899,5.09397501454038,11.1303831578448,8.11217908619258
1518862,1,41.923,-77.532,8.25313744969381,9.62674650874246,5.9791096995191,11.9007742589172,8.93994197921813
1532000,1,41.707,-76.485,9.47331281944777,10.894043899738,7.22763594795446,13.1397207712313,10.1836783595929
1539000,1,41.078,-76.431,10.219104431788,12.2274434053543,8.17356203684135,14.2729858003009,11.2232739185711
1542810,1,41.579,-78.293,11.4599696412829,13.2468227445038,9.33671780341085,15.3700745823759,12.3533961928934
1543000,1,41.413,-78.197,11.8050088636356,13.4920399435658,9.64640124447406,15.6506475627274,12.6485244036007
1543500,1,41.317,-78.103,11.3090924712636,12.8928804645305,9.11315953333716,15.088813402457,12.1009864678971
1547700,1,41.06,-77.606,9.30239540062956,11.6229608430046,7.36266605987221,13.5626901837619,10.4626781218171
1548500,1,41.522,-77.447,9.52906929911623,10.5403087763847,7.11090446469447,12.9584736108065,10.0346890377505
1549500,1,41.474,-77.231,8.56935794757267,10.0067535564565,6.319928935063,12.2561825689662,9.28805575201458
1550000,1,41.418,-77.033,9.0361473749709,10.2537726456659,6.70020984233198,12.5897101783048,9.64496001031839
1552000,1,41.325,-76.912,11.2737313374012,12.3355428352737,8.88048710210744,14.7287870705674,11.8046370863374
1567500,1,40.371,-77.402,10.8376464572265,12.5516956561782,8.69663199735156,14.6927101160531,11.6946710567023
1568000,1,40.323,-77.169,10.3246099615778,12.0408142757859,8.17667668060403,14.1887475567597,11.1827121186818
1594950,1,39.277,-79.39,11.9850774081327,14.0609980831392,9.97522616849183,16.07084932278,13.0230377456359
1606500,1,38.991,-79.176,9.55483321660334,11.1095238055525,7.35203079012731,13.3123262320285,10.3321785110779
1613050,1,39.898,-78.132,9.07126603630398,11.1175048903214,7.04151683520713,13.1472540914183,10.0943854633127
1632000,1,38.637,-78.853,8.49041538554946,9.82713763718614,6.20606026039005,12.1114927623456,9.1587765113678
1634500,1,39.081,-78.329,8.14981375278888,10.0701055677748,6.07690861135285,12.1430107092108,9.10995966028184
2011400,1,38.042,-79.881,10.823257568094,12.4699596716348,8.67567386514997,14.6175433745789,11.6466086198644
2014000,1,37.729,-80.042,9.16841521360749,10.7870201582734,6.99427657054039,12.9611588013405,9.97771768594046
2015700,1,38.195,-79.57,9.14190575913903,10.4603392139934,6.85102710780065,12.7512178653318,9.80112248656622
2016000,1,37.792,-79.759,9.83164500770067,11.134750461275,7.54235330774151,13.4240421612342,10.4831977344879
2018000,1,37.666,-79.911,9.02565269926738,10.3574880638702,6.74762952264896,12.6355112404886,9.69157038156878
2027000,1,37.715,-78.982,10.0269783449031,12.195638075187,8.04048746422736,14.1821289558627,11.1113082100451
2028500,1,37.87,-78.823,9.27660553381274,11.2399248665901,7.22464556652315,13.2918848338797,10.2582652002014
2111180,1,36.071,-81.403,10.990960926479,13.1256524943816,8.98766162190907,15.1289517989515,12.0583067104303
2111500,1,36.175,-81.169,8.64055725529794,10.9037577315177,6.67855028820921,12.8657646986064,9.7721574934078
2137727,1,35.686,-82.06,12.2437522725213,13.7250847109737,10.0160712046689,15.952765778826,12.9844184917475
2140991,1,35.834,-81.712,11.4284826845095,13.7816579097758,9.50893450303879,15.7012060912464,12.6050702971426
2149000,1,35.423,-82.112,13.1510825739343,15.1967648813334,11.174477534472,17.1733699207957,14.1739237276339
2152100,1,35.493,-81.682,11.0426192314263,13.16774787201,9.03628485912314,15.1740822443132,12.1051835517181
2178400,1,34.89,-83.53,16.1969716728511,18.9417377628712,14.3951426362028,20.7435667995195,17.5693547178611
2381600,1,34.57,-84.469,13.7308650641977,15.8683326330401,11.7427155740325,17.8564821232054,14.7995988486189
3010655,1,41.962,-78.198,10.3915588256668,11.5227046275232,8.02224837954019,13.8920150736498,10.957131726595
3011800,1,41.766,-78.719,11.1847488775588,13.1240751091511,9.12043853314561,15.1883854535642,12.1544119933549
3026500,1,41.631,-78.577,10.4324787286886,12.4331941238296,8.39883918146801,14.4668336710502,11.4328364262591
3049000,1,40.716,-79.699,8.63477105074571,10.6771781503847,6.6049453119348,12.7070038891956,9.65597460056522
3050000,1,38.809,-79.882,13.1172488796681,15.9152287627686,11.3138575131884,17.7186201292483,14.5162388212183
3066000,1,39.127,-79.468,12.3897596026921,14.4410807391413,10.3676635396208,16.4631768022126,13.4154201709167
3069500,1,39.123,-79.681,13.4580019948702,15.0072883449496,11.2617482881493,17.2035420516706,14.2326451699099
3070500,1,39.616,-79.705,10.5528096488075,12.5943918607985,8.51753364173055,14.6296678678755,11.573600754803
3076600,1,39.656,-79.394,10.3842043092287,12.2609659623124,8.2923466201264,14.3528236514148,11.3225851357706
3159540,1,39.064,-81.882,8.0100673775501,11.1773289019204,6.30591787393504,12.8814784055354,9.59369813973523
3161000,1,36.393,-81.407,10.106639992989,12.3805919924888,8.14656727940329,14.3406647060746,11.2436159927389
3164000,1,36.647,-80.979,7.79444077701601,9.94913307268557,5.80562511503211,11.9379487346695,8.87178692485079
3170000,1,37.038,-80.557,6.19731749997598,8.32448436908544,4.19626185818165,10.3255400108798,7.26090093453071
